currentTeamId,birthDate,role,wyId,shortName,currentNationalTeamId
3775,1993-01-19,GKP,86745,W. Ben\u00edtez,-1
3770,1994-03-03,MID,217874,A. Tour\u00e9,-1
3767,1992-11-05,MID,21383,M. Verratti,-1
3782,1991-05-13,DEF,21550,Gabriel Silva,-1
3782,1994-07-07,MID,54380,O. Seln\u00e6s,7336
3804,1988-12-01,DEF,25524,P. Djilobodji,-1
3774,1998-02-25,MID,448079,I. Sarr,19314
3804,1992-01-28,DEF,120717,O. Haddadi,16276
3782,1986-09-27,GKP,25845,S. Ruffier,-1
19830,2001-03-17,FWD,481329,P. Pellegri,-1
3795,1993-06-16,FWD,219350,A. Niane,19001
3767,1999-04-09,DEF,397030,S. Nsoki,-1
5653,1996-03-13,MID,285139,Nathan,-1
1620,1991-06-05,FWD,55968,M. Braithwaite,7712
3777,1988-03-01,FWD,25716,N. Roux,-1
13905,1996-01-01,MID,285457,H. Ma\u00efga,-1
3780,1991-10-09,FWD,25745,A. Delort,-1
3776,1996-10-16,GKP,408052,H. Koffi,-1
3772,1993-07-12,MID,56441,L. Lerager,7712
3772,1999-07-11,MID,482491,Z. Youssouf,-1
3780,1996-09-16,MID,253333,A. Blin,-1
3766,2000-02-16,FWD,449985,A. Gouiri,4423
3782,1996-01-10,MID,351851,Vagner,-1
3780,1997-01-09,DEF,286380,I. Diop,4425
3770,1997-04-09,DEF,286381,E. Kwateng,-1
3780,1997-05-11,DEF,286382,C. Michelin,4426
3775,1997-01-04,MID,286388,A. Lusamba,-1
3777,1996-03-20,DEF,286506,M. Udol,-1
3799,1995-06-16,FWD,253784,B. Guillaume,-1
19830,1996-03-05,MID,255320,Boschilia,6388
3785,1997-04-17,DEF,286915,F. Eboa Eboa,-1
3776,1997-01-03,DEF,286917,F. Tour\u00e9,-1
3780,1998-02-08,DEF,352986,K. Amian,4425
3775,1998-06-12,MID,352992,J. Makengo,4426
3789,1992-06-27,FWD,90880,S. Mendoza,-1
3766,1990-10-01,GKP,25382,A. Lopes,9905
-1,1980-06-26,GKP,25384,R. Vercoutre,-1
3779,1988-04-27,DEF,25392,B. Kon\u00e9,-1
3774,1992-05-19,DEF,25399,M. Zeffane,-1
3766,1992-03-12,MID,25403,J. Ferri,-1
3774,1986-07-11,MID,25406,Y. Gourcuff,-1
3785,1991-01-07,MID,25407,C. Grenier,-1
3775,1993-03-10,FWD,25410,A. Pl\u00e9a,-1
3785,1985-08-02,FWD,25411,J. Briand,-1
3767,1993-02-27,GKP,25418,A. Ar\u00e9ola,4418
3777,1983-08-31,DEF,25423,M. Bi\u0161evac,-1
3775,1983-10-31,DEF,25427,C. Jallet,-1
3789,1982-11-22,DEF,25433,M. Bodmer,-1
3159,1987-04-09,MID,25437,B. Matuidi,4418
-1,1982-08-28,MID,25439,T. Motta,-1
3767,1989-06-20,MID,25440,J. Pastore,-1
3770,1991-08-21,FWD,25444,K. Coulibaly,19001
3787,1993-01-06,DEF,25457,J. Roussillon,-1
3779,1988-01-16,MID,25467,V. Nogueira,-1
3774,1993-11-20,MID,25470,S. Prci\u0107,-1
3785,1990-02-20,MID,25474,R. Camara,-1
3789,1991-02-10,MID,25492,T. Monconduit,-1
3777,1988-12-09,MID,25503,G. Mandjeck,-1
3772,1994-03-17,MID,25504,S. Me\u00eft\u00e9,-1
3782,1992-07-29,MID,25514,P. Ntep,-1
3780,1993-01-27,FWD,25517,Y. Sanogo,-1
3770,1993-03-04,GKP,25519,M. Dup\u00e9,-1
3795,1991-09-22,GKP,25521,E. Zelazny,-1
3770,1992-11-30,DEF,25523,K. Djidji,-1
3785,1986-01-30,DEF,25526,J. Martins-Pereira,-1
-1,1985-11-08,MID,25532,V. Bessat,-1
-1,1985-02-23,DEF,25534,I. Cissokho,-1
3771,1985-03-28,GKP,25552,S. Mandanda,4418
3766,1984-04-02,DEF,25557,J. Morel,-1
-1,1985-03-20,MID,25562,M. Amalfitano,-1
3772,1982-01-05,MID,25596,J. Pla\u0161il,-1
3771,1989-08-05,MID,25598,G. Sertic,-1
3770,1990-10-30,FWD,25605,E. Sala,-1
3795,1984-07-01,MID,25616,C. Ben Saada,-1
3774,1986-05-24,DEF,25625,L. Baal,18799
3772,1987-07-03,GKP,25632,B. Costil,-1
3774,1992-03-30,GKP,25633,A. Diallo,19314
3774,1986-07-03,DEF,25637,R. Danz\u00e9,-1
3779,1993-03-23,DEF,25638,D. Foulquier,-1
-1,1983-03-23,DEF,25641,K. Mangane,-1
3782,1989-10-28,DEF,25643,K. Th\u00e9ophile Catherine,-1
3783,1982-07-05,MID,25647,J. F\u00e9ret,-1
3782,1990-06-29,MID,25649,Y. M'Vila,-1
3782,1990-09-18,MID,25650,V. Pajot,-1
3779,1992-05-28,FWD,25673,S. Bahoken,-1
3782,1985-07-28,DEF,25700,M. Debuchy,-1
3804,1980-02-02,MID,25704,F. Balmont,-1
3776,1992-06-18,DEF,25710,A. Soumaoro,-1
3771,1987-03-29,MID,25714,D. Payet,-1
3783,1989-11-18,FWD,25715,R. Rodelin,-1
3785,1992-01-23,FWD,25741,Y. N'Gbakoto,18538
3771,1992-01-31,MID,25743,B. Sarr,-1
3777,1989-05-18,DEF,26138,J. Rivierez,-1
19830,1984-06-24,DEF,20677,A. Raggi,-1
3780,1985-01-18,MID,25764,Y. Cahuzac,-1
3771,1993-01-26,FWD,25770,F. Thauvin,4418
3782,1991-02-08,MID,25776,W. Khazri,16276
3771,1982-11-04,GKP,25781,Y. Pel\u00e9,-1
3771,1989-08-06,DEF,25784,A. Abdennour,-1
3787,1985-04-05,DEF,25786,D. Congr\u00e9,-1
3782,1988-07-23,DEF,25789,C. M'Bengue,-1
3780,1992-12-16,DEF,25791,S. Yago,-1
3785,1983-07-24,MID,25800,\u00c9. Didot,-1
3785,1989-01-30,MID,25805,F. Tabanou,-1
3777,1990-03-03,FWD,25809,E. Rivi\u00e8re,-1
3774,1990-08-03,MID,25826,B. Andr\u00e9,-1
3787,1989-01-16,MID,25829,P. Lasne,-1
3804,1986-03-23,MID,25835,F. Sammaritano,-1
3799,1989-05-03,DEF,25846,Y. Andreu,-1
3767,1998-12-20,FWD,353833,K. Mbapp\u00e9,4418
3783,1992-08-28,MID,25859,I. Diomand\u00e9,-1
3780,1987-11-30,FWD,25860,M. Gradel,-1
3782,1985-08-07,DEF,25864,L. Perrin,-1
3785,1983-08-05,DEF,25883,J. Sorbon,-1
3782,1987-03-29,FWD,25889,R. Hamouma,-1
3795,1977-01-02,MID,25891,B. Nivet,-1
3777,1987-12-17,DEF,25919,J. Palmieri,-1
3772,1991-01-08,FWD,25923,N. de Pr\u00e9ville,-1
3795,1990-02-16,GKP,25930,M. Samassa,-1
3795,1987-04-25,DEF,25937,F. Bellugou,-1
-1,1986-05-27,MID,25938,C. Charrier,-1
3785,1986-05-14,MID,25939,M. Diallo,-1
-1,1981-05-25,MID,25941,T. Giresse,-1
3780,1992-09-12,MID,25942,G. Imbula,-1
3785,1986-04-02,DEF,25943,C. Kerbrat,-1
3783,1992-03-20,DEF,25947,B. Sankoh,-1
3789,1985-07-28,DEF,25957,K. Ad\u00e9non,-1
3771,1984-06-04,DEF,25988,H. Bedimo,-1
3795,1991-10-01,DEF,25990,M. Deplagne,-1
3787,1977-09-13,DEF,25993,Hilton,-1
3766,1989-05-15,DEF,25996,M. Yanga-Mbiwa,-1
3782,1990-03-08,MID,25999,R. Cabella,-1
3176,1992-02-18,MID,26000,B. Dabo,-1
3795,1989-06-01,FWD,26006,J. Tinhan,-1
3787,1982-12-22,FWD,26008,S. Camara,-1
3787,1991-04-26,GKP,26016,B. Lecomte,-1
2462,1992-02-19,DEF,26021,S. Falette,18799
3804,1987-08-25,DEF,26024,W. Lautoa,-1
-1,1984-07-23,MID,26033,Y. Jouffre,-1
3782,1988-08-19,FWD,26042,K. Monnet-Paquet,-1
3799,1991-03-30,FWD,26044,G. Sunu,-1
-1,1983-09-20,GKP,26046,L. Bonnefoi,-1
3789,1983-03-05,DEF,26055,J. Ielsch,-1
3779,1990-04-09,MID,26065,J. Martin,-1
3799,1988-12-19,MID,26068,L. Puyo,-1
3783,1990-03-18,FWD,26069,H. Bazile,17881
-1,1990-08-19,DEF,26085,F. Pogba,-1
3799,1986-08-18,DEF,26086,I. Traor\u00e9,-1
3775,1990-05-16,FWD,26093,M. Le Bihan,-1
3804,1992-07-27,MID,26100,N. Sliti,16276
3799,1987-04-29,MID,26120,T. Mangani,-1
3804,1992-01-22,FWD,26124,B. Jeannot,-1
3783,1994-04-25,GKP,26131,B. Samba,-1
3789,1993-12-24,DEF,26134,P. Gouano,-1
3775,1989-10-11,DEF,26135,M. Le Marchand,-1
19830,1992-07-29,DEF,26196,D. Sidib\u00e9,4418
3782,1986-01-13,GKP,26216,J. Moulin,-1
6408,1990-12-11,GKP,26245,A. Letellier,-1
3799,1989-07-10,DEF,26265,V. Manceau,-1
3770,1987-09-19,DEF,26276,N. Pallois,-1
3187,1996-01-05,MID,288423,Z. Machach,-1
3779,1986-03-06,MID,26285,A. Gon\u00e7alves,-1
3804,1989-08-27,MID,26311,R. Amalfitano,-1
3785,1988-12-26,MID,26314,L. Deaux,-1
3772,1988-05-18,DEF,26332,P. Baysse,-1
3804,1990-10-28,GKP,26365,B. Reynet,-1
3799,1990-04-25,DEF,26368,A. Bamba,-1
-1,1980-01-30,DEF,26374,C. Varrault,-1
3789,1984-04-24,MID,26378,S. Baradji,-1
3779,1987-04-06,MID,26381,B. Corgnet,-1
3789,1991-06-21,MID,26384,G. Kakuta,18538
3772,1989-09-10,MID,26389,Y. Sankhar\u00e9,-1
3783,1988-05-17,DEF,26399,D. Da Silva,-1
-1,1985-01-11,MID,26414,G. N'Gosso,-1
3795,1990-01-12,DEF,26433,J. Cordoval,-1
3779,1991-10-03,DEF,26498,K. Lala,-1
3777,1984-09-29,MID,26508,R. Cohade,-1
3777,1988-02-12,MID,26512,M. Dossevi,18374
3783,1987-10-28,DEF,26528,R. Genevois,-1
3799,1988-11-04,MID,26539,P. Oniangu\u00e9,-1
3779,1983-06-13,FWD,26543,J. Blayac,-1
3799,1990-03-24,FWD,26547,B. Ketkeophomphone,-1
3789,1986-12-08,GKP,26583,R. Gurtner,-1
3785,1991-01-21,MID,26604,Y. Salibur,-1
3774,1989-12-24,FWD,26610,D. Sakho,19314
3775,1992-02-12,DEF,26633,A. Souquet,-1
3799,1992-09-14,FWD,26638,K. Toko Ekambi,-1
3779,1988-07-19,GKP,26676,A. Oukidja,-1
3804,1994-06-30,MID,256084,Kwon Chang-Hoon,-1
3787,1991-06-22,DEF,125076,A. Oyongo,-1
3799,1983-04-03,GKP,26869,L. Butelle,-1
3779,1992-02-08,FWD,26327,I. Saadi,16009
3799,1991-09-04,GKP,26938,M. Michel,-1
3772,1992-08-16,DEF,26945,M. Poundj\u00e9,-1
3785,1991-02-24,MID,26956,N. Benezet,-1
3789,1983-07-21,GKP,26970,J. Bouet,-1
3766,1990-08-05,GKP,26971,M. Gorgelin,-1
3161,1995-03-08,FWD,256480,B. Keita,19314
19830,1996-07-07,MID,289359,Y. A\u00eft Bennasser,16216
3785,1994-11-09,MID,256706,L. Phiri,-1
3804,1988-11-19,FWD,27354,J\u00falio Tavares,-1
3795,1984-03-22,MID,93044,S. Darbion,-1
3799,1996-08-20,MID,256992,A. Fulgini,4425
3767,1996-04-09,MID,356237,G. Lo Celso,12274
701,1996-05-17,DEF,258263,V. Jovanovi\u0107,17324
679,1995-11-12,MID,28922,T. Lemar,4418
-1,1981-05-15,DEF,7915,P. Evra,-1
1624,1992-08-13,FWD,40765,Lucas Moura,6380
3772,1993-03-05,DEF,28529,Y. Sabaly,19314
3771,1990-04-12,DEF,94695,H. Sakai,12913
-1,1992-01-14,MID,217872,J. Iloki,-1
3789,1991-02-19,DEF,30320,O. El Hajjam,16216
3789,1993-04-03,FWD,97582,M. Konat\u00e9,19314
3766,1996-12-28,MID,294695,T. Ndomb\u00e8l\u00e9,4418
1673,1994-02-14,DEF,132,T. Kongolo,-1
712,1991-05-25,FWD,86239,G. Carrillo,-1
3771,1993-08-15,FWD,28123,C. N'Jie,-1
16444,1984-06-09,MID,20531,W. Sneijder,-1
16468,1986-04-25,GKP,139295,R. M'Bolhi,16009
3771,1988-03-12,FWD,93331,K. Mitroglou,12678
3814,1989-07-24,FWD,25479,S. Privat,18799
3829,1987-10-25,MID,29590,E. Bourgaud,-1
3799,1988-06-12,DEF,29474,R. Thomas,-1
34760,1988-05-09,FWD,26665,K. B\u00e9rigaud,-1
3783,1988-09-16,DEF,70171,E. Imorou,18884
7091,1987-08-03,FWD,54819,A. S\u00f8derlund,-1
3788,1986-03-20,MID,38236,J. Delaplace,-1
3779,1987-03-27,MID,29137,J. Grimm,-1
3799,1989-06-15,DEF,54313,S. Ciss,-1
3795,1992-01-16,DEF,29291,J. Giraudon,-1
13505,1994-03-08,MID,138577,C. Philipps,14765
3799,1987-04-15,MID,27646,P. Capelle,-1
3792,1987-06-22,DEF,29588,E. Seka,19649
3928,1991-02-23,DEF,26603,K. Rimane,18799
3775,1992-08-22,DEF,28314,C. H\u00e9relle,-1
1631,1992-05-09,MID,28117,R. Ghezzal,16009
3779,1988-02-13,MID,28990,D. Li\u00e9nard,-1
3779,1989-02-21,DEF,29616,P. Martinez,-1
9630,1994-02-27,GKP,28055,Q. Beunardeau,-1
3785,1994-02-03,DEF,28528,J. Ikoko,-1
3775,1994-11-04,MID,28230,A. Tameze,-1
700,1990-01-17,MID,28866,K. Azamoum,-1
11611,1993-01-17,DEF,76201,\u00c1. Lang,10451
3795,1992-03-25,MID,29641,B. Pel\u00e9,-1
3787,1991-11-19,MID,30437,F. Mollet,-1
3804,1991-09-29,MID,30427,J. Mari\u00e9,-1
680,1993-04-06,MID,28232,I. Amadou,-1
3804,1988-11-28,DEF,29843,A. Bouka Moutou,-1
3924,1993-03-07,FWD,28073,S. Ngom,-1
3787,1994-05-03,FWD,27955,G. Laborde,-1
3785,1992-12-17,MID,28948,G. Fofana,-1
4487,1994-09-08,FWD,28122,Y. Benzia,16009
3804,1986-10-16,DEF,29748,F. Chafik,-1
3787,1993-04-26,DEF,28335,R. Aguilar,-1
3799,1993-12-27,FWD,27959,T. Tour\u00e9,-1
3777,1994-07-08,FWD,28965,O. Nguette,19314
3766,1993-07-18,MID,28115,N. Fekir,4418
13505,1993-02-26,MID,135937,Caf\u00fa,-1
3773,1990-01-24,DEF,28364,M. Tahrat,16009
